Date,Small size,Large,type,year,region
10/9/2017,4000.03,37302.61,organic,2017,Midsouth
3/9/2017,6815.74,41002.21,organic,2017,Midsouth
27/8/2017,6349.61,41161.57,organic,2017,Midsouth
20/8/2017,3383.69,40533,organic,2017,Midsouth
13/8/2017,2791.66,38100,organic,2017,Midsouth
6/8/2017,3190.54,45905.95,organic,2017,Midsouth
30/7/2017,3072.11,44213.86,organic,2017,Midsouth
23/7/2017,2368.63,49706.22,organic,2017,Midsouth
16/7/2017,2458.19,44872.35,organic,2017,Midsouth
9/7/2017,3114.64,50540.83,organic,2017,Midsouth
2/7/2017,2774.67,52195.81,organic,2017,Midsouth
25/6/2017,2567.52,50700.82,organic,2017,Midsouth
18/6/2017,3304.26,56369.25,organic,2017,Midsouth
11/6/2017,3919.7,51398.57,organic,2017,Midsouth
4/6/2017,3976.74,55615.87,organic,2017,Midsouth
28/5/2017,4061.5,52094.56,organic,2017,Midsouth
21/5/2017,3719.26,48346.59,organic,2017,Midsouth
14/5/2017,3776.69,55201.16,organic,2017,Midsouth
7/5/2017,2964.11,48570.73,organic,2017,Midsouth
30/4/2017,4131.4,51699.07,organic,2017,Midsouth
23/4/2017,3840.93,50473.85,organic,2017,Midsouth
16/4/2017,4340.81,57599.11,organic,2017,Midsouth
9/4/2017,3866.01,54710.71,organic,2017,Midsouth
2/4/2017,4585.96,58475.37,organic,2017,Midsouth
26/3/2017,4177.03,50392.67,organic,2017,Midsouth
19/3/2017,3900.08,42658.05,organic,2017,Midsouth
12/3/2017,3840.57,42071.43,organic,2017,Midsouth
5/3/2017,4471.53,38267.49,organic,2017,Midsouth
26/2/2017,3921.76,41022.31,organic,2017,Midsouth
19/2/2017,4325.51,48328.21,organic,2017,Midsouth
12/2/2017,3448.61,41590.11,organic,2017,Midsouth
5/2/2017,3676.77,42152.81,organic,2017,Midsouth
29/1/2017,3428.23,45235.31,organic,2017,Midsouth
22/1/2017,2981.29,38351.15,organic,2017,Midsouth
15/1/2017,3414.04,43794.8,organic,2017,Midsouth
8/1/2017,3638.19,41242.82,organic,2017,Midsouth
1/1/2017,3353.64,36090.72,organic,2017,Midsouth
31/12/2017,51.97,1535.55,organic,2017,Nashville
24/12/2017,70.46,2170.79,organic,2017,Nashville
17/12/2017,41.87,1898.54,organic,2017,Nashville
10/12/2017,19.21,1730.07,organic,2017,Nashville
3/12/2017,49.22,1937.45,organic,2017,Nashville
26/11/2017,50.44,1862.68,organic,2017,Nashville
19/11/2017,51.28,2032.17,organic,2017,Nashville
12/11/2017,58.43,1861.34,organic,2017,Nashville
5/11/2017,72.89,1957.67,organic,2017,Nashville
29/10/2017,75.61,2571.96,organic,2017,Nashville
22/10/2017,57.76,3126.34,organic,2017,Nashville
15/10/2017,67.23,2947.41,organic,2017,Nashville
8/10/2017,60.89,2903.35,organic,2017,Nashville
1/10/2017,88.65,2826.04,organic,2017,Nashville
24/9/2017,104.37,2500.14,organic,2017,Nashville
17/9/2017,117.04,2557.35,organic,2017,Nashville
10/9/2017,94.38,2782.28,organic,2017,Nashville
3/9/2017,166.84,2919.13,organic,2017,Nashville
27/8/2017,120.56,2952.01,organic,2017,Nashville
20/8/2017,80.4,2884.69,organic,2017,Nashville
13/8/2017,25.2,2387.12,organic,2017,Nashville
6/8/2017,71.27,2677.74,organic,2017,Nashville
30/7/2017,54.78,2881.16,organic,2017,Nashville
23/7/2017,39.23,3771.3,organic,2017,Nashville
16/7/2017,52.6,3594.22,organic,2017,Nashville
9/7/2017,103.67,3658.81,organic,2017,Nashville
2/7/2017,163.03,3207,organic,2017,Nashville
25/6/2017,94.3,2957.15,organic,2017,Nashville
18/6/2017,146.66,3631.53,organic,2017,Nashville
11/6/2017,380.62,3321.97,organic,2017,Nashville
4/6/2017,350.07,3197.16,organic,2017,Nashville
28/5/2017,435.62,2257.51,organic,2017,Nashville
21/5/2017,358.52,2467.74,organic,2017,Nashville
14/5/2017,556.49,2648.6,organic,2017,Nashville
7/5/2017,191.24,2221.64,organic,2017,Nashville
30/4/2017,387.36,2926.48,organic,2017,Nashville
23/4/2017,582.27,3204.62,organic,2017,Nashville
16/4/2017,475.47,3049.63,organic,2017,Nashville
9/4/2017,572.93,2987.08,organic,2017,Nashville
2/4/2017,419.42,2523.62,organic,2017,Nashville
26/3/2017,422.08,1987.08,organic,2017,Nashville
19/3/2017,340.95,2019.05,organic,2017,Nashville
12/3/2017,523.31,1918.64,organic,2017,Nashville
5/3/2017,481.81,1790.33,organic,2017,Nashville
26/2/2017,329.8,2415.49,organic,2017,Nashville
19/2/2017,284.78,2310.55,organic,2017,Nashville
12/2/2017,337.21,2693.07,organic,2017,Nashville
5/2/2017,338.27,2130.07,organic,2017,Nashville
29/1/2017,296.39,1977.1,organic,2017,Nashville
22/1/2017,172.58,2287.61,organic,2017,Nashville
15/1/2017,238.89,2018.46,organic,2017,Nashville
8/1/2017,209,2389.04,organic,2017,Nashville
1/1/2017,210.85,3088.93,organic,2017,Nashville
31/12/2017,214.92,115.16,organic,2017,NewOrleansMobile
24/12/2017,123.5,54.36,organic,2017,NewOrleansMobile
17/12/2017,69.75,79.68,organic,2017,NewOrleansMobile
10/12/2017,141.27,47.66,organic,2017,NewOrleansMobile
3/12/2017,85.78,149.33,organic,2017,NewOrleansMobile
26/11/2017,87.3,65.02,organic,2017,NewOrleansMobile
19/11/2017,78.99,209.01,organic,2017,NewOrleansMobile
12/11/2017,80.51,111.76,organic,2017,NewOrleansMobile
5/11/2017,110.32,92.85,organic,2017,NewOrleansMobile
29/10/2017,89.32,154,organic,2017,NewOrleansMobile
22/10/2017,83.45,125.29,organic,2017,NewOrleansMobile
15/10/2017,252.53,100.4,organic,2017,NewOrleansMobile
8/10/2017,208.27,73.21,organic,2017,NewOrleansMobile
1/10/2017,207.39,135.26,organic,2017,NewOrleansMobile
24/9/2017,155.62,218.47,organic,2017,NewOrleansMobile
17/9/2017,313.42,179.09,organic,2017,NewOrleansMobile
10/9/2017,248.6,125.76,organic,2017,NewOrleansMobile
3/9/2017,222.83,202.3,organic,2017,NewOrleansMobile
27/8/2017,162.94,337.52,organic,2017,NewOrleansMobile
20/8/2017,252.01,296.52,organic,2017,NewOrleansMobile
13/8/2017,164.92,93.1,organic,2017,NewOrleansMobile
6/8/2017,128.76,71.31,organic,2017,NewOrleansMobile
30/7/2017,228.57,118.74,organic,2017,NewOrleansMobile
23/7/2017,102.75,55.78,organic,2017,NewOrleansMobile
16/7/2017,157.91,128.12,organic,2017,NewOrleansMobile
9/7/2017,103.74,367.42,organic,2017,NewOrleansMobile
2/7/2017,183.02,838.35,organic,2017,NewOrleansMobile
25/6/2017,64.99,472.65,organic,2017,NewOrleansMobile
18/6/2017,103.46,679.9,organic,2017,NewOrleansMobile
11/6/2017,399.62,5.92,organic,2017,NewOrleansMobile
4/6/2017,417.01,0,organic,2017,NewOrleansMobile
28/5/2017,367.18,0,organic,2017,NewOrleansMobile
21/5/2017,536.85,23.86,organic,2017,NewOrleansMobile
14/5/2017,900.99,0,organic,2017,NewOrleansMobile
7/5/2017,353.11,0,organic,2017,NewOrleansMobile
30/4/2017,228.39,24.04,organic,2017,NewOrleansMobile
23/4/2017,295.32,12.1,organic,2017,NewOrleansMobile
16/4/2017,213.2,0,organic,2017,NewOrleansMobile
9/4/2017,281.91,0,organic,2017,NewOrleansMobile
2/4/2017,293.79,0,organic,2017,NewOrleansMobile
26/3/2017,233.24,0,organic,2017,NewOrleansMobile
19/3/2017,83.52,0,organic,2017,NewOrleansMobile
12/3/2017,369.23,0,organic,2017,NewOrleansMobile
5/3/2017,429.04,0,organic,2017,NewOrleansMobile
26/2/2017,151.65,6.32,organic,2017,NewOrleansMobile
19/2/2017,139.21,0,organic,2017,NewOrleansMobile
12/2/2017,254.69,0,organic,2017,NewOrleansMobile
5/2/2017,326.31,6.26,organic,2017,NewOrleansMobile
29/1/2017,129.28,0,organic,2017,NewOrleansMobile
22/1/2017,190.38,5.98,organic,2017,NewOrleansMobile
15/1/2017,101.17,11.9,organic,2017,NewOrleansMobile
8/1/2017,189.58,0,organic,2017,NewOrleansMobile
1/1/2017,125.73,11.78,organic,2017,NewOrleansMobile
31/12/2017,6476.19,16996.47,organic,2017,NewYork
24/12/2017,9007.76,20286.73,organic,2017,NewYork
17/12/2017,7786.02,22015.68,organic,2017,NewYork
10/12/2017,8727.63,19910.92,organic,2017,NewYork
3/12/2017,14732.14,35839.64,organic,2017,NewYork
26/11/2017,5280.67,14350.39,organic,2017,NewYork
19/11/2017,5986.02,16315.77,organic,2017,NewYork
12/11/2017,5949.51,17740.19,organic,2017,NewYork
5/11/2017,5539.92,17479.3,organic,2017,NewYork
29/10/2017,5301.96,19352.26,organic,2017,NewYork
22/10/2017,5760.74,17860.14,organic,2017,NewYork
15/10/2017,6708.76,14018.78,organic,2017,NewYork
8/10/2017,6353.85,16664.55,organic,2017,NewYork
1/10/2017,5060.7,14782.9,organic,2017,NewYork
24/9/2017,5244.89,22378.4,organic,2017,NewYork
17/9/2017,4879.35,23574.9,organic,2017,NewYork
10/9/2017,5734.05,28471.55,organic,2017,NewYork
3/9/2017,8610.72,29307.53,organic,2017,NewYork
27/8/2017,4774.28,24947.05,organic,2017,NewYork
20/8/2017,11650.4,43213.82,organic,2017,NewYork
13/8/2017,4392.15,21953.83,organic,2017,NewYork
6/8/2017,3899.19,18435.36,organic,2017,NewYork
30/7/2017,3407.72,17677.84,organic,2017,NewYork
23/7/2017,5573.31,20491.42,organic,2017,NewYork
16/7/2017,7856.39,19545.1,organic,2017,NewYork
9/7/2017,3895.32,21115.87,organic,2017,NewYork
2/7/2017,5739.89,25934.55,organic,2017,NewYork
25/6/2017,5993.84,27972.54,organic,2017,NewYork
18/6/2017,32342.06,94247.03,organic,2017,NewYork
11/6/2017,9032.28,33481.66,organic,2017,NewYork
4/6/2017,17822.91,52648.14,organic,2017,NewYork
28/5/2017,6137.98,30135.14,organic,2017,NewYork
21/5/2017,6849.35,27571.04,organic,2017,NewYork
14/5/2017,6758.27,25947.46,organic,2017,NewYork
7/5/2017,8039.83,35366.86,organic,2017,NewYork
30/4/2017,32215.02,82983.52,organic,2017,NewYork
23/4/2017,6752.28,33878.47,organic,2017,NewYork
16/4/2017,21906.82,72571.32,organic,2017,NewYork
9/4/2017,8494.69,34731.6,organic,2017,NewYork
2/4/2017,28190.77,80969.6,organic,2017,NewYork
26/3/2017,12071.11,41311.15,organic,2017,NewYork
19/3/2017,30270.92,85793.31,organic,2017,NewYork
12/3/2017,9962.52,40186.45,organic,2017,NewYork
5/3/2017,20888.73,66846.19,organic,2017,NewYork
26/2/2017,14208.53,48448.61,organic,2017,NewYork
19/2/2017,100285.03,288953.97,organic,2017,NewYork
12/2/2017,7402.11,22697.49,organic,2017,NewYork
5/2/2017,7829.32,20623.8,organic,2017,NewYork
29/1/2017,6492.22,19169.83,organic,2017,NewYork
22/1/2017,6679.14,21232.95,organic,2017,NewYork
15/1/2017,6002.05,18195.1,organic,2017,NewYork
8/1/2017,6642.33,18205.31,organic,2017,NewYork
1/1/2017,6071.7,20105.65,organic,2017,NewYork
31/12/2017,11281.04,33549.86,organic,2017,Northeast
24/12/2017,14885.87,33389.98,organic,2017,Northeast
17/12/2017,13706.54,34143.68,organic,2017,Northeast
10/12/2017,16117.35,32493.29,organic,2017,Northeast
3/12/2017,23973.38,52395.33,organic,2017,Northeast
26/11/2017,9276.35,23321.1,organic,2017,Northeast
19/11/2017,10459.16,25861.92,organic,2017,Northeast
12/11/2017,11004.36,27532.26,organic,2017,Northeast
5/11/2017,10655.06,27191.48,organic,2017,Northeast
29/10/2017,10127.06,29797.6,organic,2017,Northeast
22/10/2017,10671.96,29448.03,organic,2017,Northeast
15/10/2017,12497.35,23859.81,organic,2017,Northeast
8/10/2017,11078.6,25362.38,organic,2017,Northeast
1/10/2017,9408.76,23215.19,organic,2017,Northeast
24/9/2017,9811.16,31012,organic,2017,Northeast
17/9/2017,9146.68,34141.63,organic,2017,Northeast
10/9/2017,10454.25,38728.87,organic,2017,Northeast
3/9/2017,15489.31,42399.85,organic,2017,Northeast
27/8/2017,8766.1,36924.09,organic,2017,Northeast
20/8/2017,19480.79,58086.37,organic,2017,Northeast
13/8/2017,7031.08,35496.01,organic,2017,Northeast
6/8/2017,6369.3,31343.15,organic,2017,Northeast
30/7/2017,5868.8,30074.75,organic,2017,Northeast
23/7/2017,8003.45,34071.85,organic,2017,Northeast
16/7/2017,12309.73,34479.02,organic,2017,Northeast
9/7/2017,6638.91,35153.51,organic,2017,Northeast
2/7/2017,8951.42,43472.34,organic,2017,Northeast
25/6/2017,8675.31,45535.71,organic,2017,Northeast
18/6/2017,45284.06,123914.52,organic,2017,Northeast
11/6/2017,13018.96,48648.68,organic,2017,Northeast
4/6/2017,28716.42,70360.01,organic,2017,Northeast
28/5/2017,11400.57,47209.92,organic,2017,Northeast
21/5/2017,10974.59,44591.68,organic,2017,Northeast
14/5/2017,11814.11,42990.28,organic,2017,Northeast
7/5/2017,12708.77,53525.73,organic,2017,Northeast
30/4/2017,45273.02,109485.34,organic,2017,Northeast
23/4/2017,11464.72,46927.45,organic,2017,Northeast
16/4/2017,35022.89,105350.43,organic,2017,Northeast
9/4/2017,14746.97,48734.61,organic,2017,Northeast
2/4/2017,43055.81,107196.78,organic,2017,Northeast
26/3/2017,18318.35,55899.67,organic,2017,Northeast
19/3/2017,45037.68,116111.93,organic,2017,Northeast
12/3/2017,14633.01,52057.46,organic,2017,Northeast
5/3/2017,29927.87,86086.11,organic,2017,Northeast
26/2/2017,22185.72,70918.22,organic,2017,Northeast
19/2/2017,127051.75,363472.25,organic,2017,Northeast
12/2/2017,11370.64,34465.58,organic,2017,Northeast
5/2/2017,11663.51,37623.06,organic,2017,Northeast
29/1/2017,10226.18,29196.51,organic,2017,Northeast
22/1/2017,10781.15,31238,organic,2017,Northeast
15/1/2017,9284.34,31877.36,organic,2017,Northeast
8/1/2017,10600.01,29899.55,organic,2017,Northeast
1/1/2017,9132.13,36276.39,organic,2017,Northeast
31/12/2017,0,200.68,organic,2017,NorthernNewEngland
24/12/2017,0,463.23,organic,2017,NorthernNewEngland
17/12/2017,3.54,288.78,organic,2017,NorthernNewEngland
10/12/2017,0,285.78,organic,2017,NorthernNewEngland
3/12/2017,0,390,organic,2017,NorthernNewEngland
26/11/2017,1.74,219.85,organic,2017,NorthernNewEngland
19/11/2017,0,203.01,organic,2017,NorthernNewEngland
12/11/2017,5.12,317.19,organic,2017,NorthernNewEngland
5/11/2017,0,148.57,organic,2017,NorthernNewEngland
29/10/2017,1.67,177.53,organic,2017,NorthernNewEngland
22/10/2017,0,308.14,organic,2017,NorthernNewEngland
15/10/2017,0,202.17,organic,2017,NorthernNewEngland
8/10/2017,10.89,194.84,organic,2017,NorthernNewEngland
1/10/2017,10.88,163.19,organic,2017,NorthernNewEngland
24/9/2017,1.21,105.02,organic,2017,NorthernNewEngland
17/9/2017,5.62,147.09,organic,2017,NorthernNewEngland
10/9/2017,4.84,169.28,organic,2017,NorthernNewEngland
3/9/2017,2.43,168.63,organic,2017,NorthernNewEngland
27/8/2017,3,172.15,organic,2017,NorthernNewEngland
20/8/2017,11.35,258.45,organic,2017,NorthernNewEngland
13/8/2017,13.62,246.35,organic,2017,NorthernNewEngland
6/8/2017,6,281.35,organic,2017,NorthernNewEngland
30/7/2017,15.95,259.16,organic,2017,NorthernNewEngland
23/7/2017,14.18,254.59,organic,2017,NorthernNewEngland
16/7/2017,10.56,397.21,organic,2017,NorthernNewEngland
9/7/2017,3.94,277.31,organic,2017,NorthernNewEngland
2/7/2017,7.31,469.07,organic,2017,NorthernNewEngland
25/6/2017,7.83,428.22,organic,2017,NorthernNewEngland
18/6/2017,14.31,370.78,organic,2017,NorthernNewEngland
11/6/2017,2.59,304.24,organic,2017,NorthernNewEngland
4/6/2017,0,295.05,organic,2017,NorthernNewEngland
28/5/2017,12.99,299.98,organic,2017,NorthernNewEngland
21/5/2017,7.77,299.22,organic,2017,NorthernNewEngland
14/5/2017,10.3,614.37,organic,2017,NorthernNewEngland
7/5/2017,29.67,398.54,organic,2017,NorthernNewEngland
30/4/2017,97.08,229.93,organic,2017,NorthernNewEngland
23/4/2017,103.25,164.43,organic,2017,NorthernNewEngland
16/4/2017,87.32,240.12,organic,2017,NorthernNewEngland
9/4/2017,90.05,237.99,organic,2017,NorthernNewEngland
2/4/2017,128.73,364.3,organic,2017,NorthernNewEngland
26/3/2017,126.1,228.24,organic,2017,NorthernNewEngland
19/3/2017,168.09,170.68,organic,2017,NorthernNewEngland
12/3/2017,119.61,198.91,organic,2017,NorthernNewEngland
5/3/2017,76.78,269.38,organic,2017,NorthernNewEngland
26/2/2017,10.34,263.6,organic,2017,NorthernNewEngland
19/2/2017,2.6,221.4,organic,2017,NorthernNewEngland
12/2/2017,2.56,325.75,organic,2017,NorthernNewEngland
5/2/2017,1.31,304.11,organic,2017,NorthernNewEngland
29/1/2017,3.82,333.23,organic,2017,NorthernNewEngland
22/1/2017,2.54,185.06,organic,2017,NorthernNewEngland
15/1/2017,0,197.94,organic,2017,NorthernNewEngland
8/1/2017,3.76,254.54,organic,2017,NorthernNewEngland
1/1/2017,6.23,130.87,organic,2017,NorthernNewEngland
31/12/2017,164.98,1018.93,organic,2017,Orlando
24/12/2017,172.8,1280.57,organic,2017,Orlando
17/12/2017,111.2,704.26,organic,2017,Orlando
10/12/2017,93.53,721.9,organic,2017,Orlando
3/12/2017,133.97,710.54,organic,2017,Orlando
26/11/2017,87.84,727.01,organic,2017,Orlando
19/11/2017,231.33,1063.87,organic,2017,Orlando
12/11/2017,147.41,871.4,organic,2017,Orlando
5/11/2017,248.29,1434.28,organic,2017,Orlando
29/10/2017,179.61,1219.5,organic,2017,Orlando
22/10/2017,318.97,1675.81,organic,2017,Orlando
15/10/2017,175.45,1228.12,organic,2017,Orlando
8/10/2017,198.53,1046.76,organic,2017,Orlando
1/10/2017,239.14,1618.07,organic,2017,Orlando
24/9/2017,496.68,1531.43,organic,2017,Orlando
17/9/2017,486.39,1590.78,organic,2017,Orlando
10/9/2017,250.97,826.99,organic,2017,Orlando
3/9/2017,439.16,1794.3,organic,2017,Orlando
27/8/2017,589.98,3095.69,organic,2017,Orlando
20/8/2017,807.9,1910.94,organic,2017,Orlando
13/8/2017,767,1410.92,organic,2017,Orlando
6/8/2017,115.65,823.15,organic,2017,Orlando
30/7/2017,104.79,712.46,organic,2017,Orlando
23/7/2017,89.48,833.81,organic,2017,Orlando
16/7/2017,191.79,1118.94,organic,2017,Orlando
9/7/2017,262.72,1460.13,organic,2017,Orlando
2/7/2017,811.06,4168.04,organic,2017,Orlando
25/6/2017,780.55,3949.02,organic,2017,Orlando
18/6/2017,768.44,3446.35,organic,2017,Orlando
11/6/2017,1583.21,333.85,organic,2017,Orlando
4/6/2017,2155.29,172.57,organic,2017,Orlando
28/5/2017,1830.55,174.17,organic,2017,Orlando
21/5/2017,1981.17,258.64,organic,2017,Orlando
14/5/2017,3870.2,219.06,organic,2017,Orlando
7/5/2017,781.71,145.14,organic,2017,Orlando
30/4/2017,2188.24,289.11,organic,2017,Orlando
23/4/2017,3447.75,394.43,organic,2017,Orlando
16/4/2017,2090.78,266.25,organic,2017,Orlando
9/4/2017,1570.06,215.36,organic,2017,Orlando
2/4/2017,1901.68,218.15,organic,2017,Orlando
26/3/2017,1228.48,140.26,organic,2017,Orlando
19/3/2017,1487.35,118.26,organic,2017,Orlando
12/3/2017,1292.48,144.78,organic,2017,Orlando
5/3/2017,1879.14,207.53,organic,2017,Orlando
26/2/2017,1562.36,107.79,organic,2017,Orlando
19/2/2017,1560.07,150.65,organic,2017,Orlando
12/2/2017,1199.5,62.28,organic,2017,Orlando
5/2/2017,1715.85,210.43,organic,2017,Orlando
29/1/2017,580.6,63.11,organic,2017,Orlando
22/1/2017,527.11,78.21,organic,2017,Orlando
15/1/2017,539.1,112.35,organic,2017,Orlando
8/1/2017,521.24,35.6,organic,2017,Orlando
1/1/2017,558.15,26.59,organic,2017,Orlando
31/12/2017,1822.05,2761.23,organic,2017,Philadelphia
24/12/2017,2183.15,3355.58,organic,2017,Philadelphia
17/12/2017,2266.91,3684.26,organic,2017,Philadelphia
10/12/2017,3846.15,4443.9,organic,2017,Philadelphia
3/12/2017,3952.63,6132.01,organic,2017,Philadelphia
26/11/2017,1488.01,2809.22,organic,2017,Philadelphia
19/11/2017,1425.46,2936.37,organic,2017,Philadelphia
12/11/2017,1980.93,3165.97,organic,2017,Philadelphia
5/11/2017,1836.45,3409.48,organic,2017,Philadelphia
29/10/2017,1757.98,4800.42,organic,2017,Philadelphia
22/10/2017,1948.97,4354.97,organic,2017,Philadelphia
15/10/2017,2588.95,3517.12,organic,2017,Philadelphia
8/10/2017,2204.3,2935.05,organic,2017,Philadelphia
1/10/2017,1696.86,3087.3,organic,2017,Philadelphia
24/9/2017,1640.43,3883.65,organic,2017,Philadelphia
17/9/2017,1230.31,4224.35,organic,2017,Philadelphia
10/9/2017,1551.8,5487.54,organic,2017,Philadelphia
3/9/2017,2163.23,5781.12,organic,2017,Philadelphia
27/8/2017,1564.81,4602.16,organic,2017,Philadelphia
20/8/2017,4535.82,7007.77,organic,2017,Philadelphia
13/8/2017,1014.45,4880.17,organic,2017,Philadelphia
6/8/2017,875.54,4130.82,organic,2017,Philadelphia
30/7/2017,689.81,4317.72,organic,2017,Philadelphia
23/7/2017,998.55,5290.65,organic,2017,Philadelphia
16/7/2017,2091.63,6078.08,organic,2017,Philadelphia
9/7/2017,968.76,4706.74,organic,2017,Philadelphia
2/7/2017,1162.18,6156.45,organic,2017,Philadelphia
25/6/2017,1527.5,6647.85,organic,2017,Philadelphia
18/6/2017,8254.77,14019.73,organic,2017,Philadelphia
11/6/2017,2738.47,6522.48,organic,2017,Philadelphia
4/6/2017,5098.14,8574.42,organic,2017,Philadelphia
28/5/2017,2251.74,6632.02,organic,2017,Philadelphia
21/5/2017,2303.24,7258.39,organic,2017,Philadelphia
14/5/2017,2785.9,6672.5,organic,2017,Philadelphia
7/5/2017,2383.48,6793.53,organic,2017,Philadelphia
30/4/2017,6569.77,9746.86,organic,2017,Philadelphia
23/4/2017,2318.43,5746.83,organic,2017,Philadelphia
16/4/2017,6434.9,11652.22,organic,2017,Philadelphia
9/4/2017,2748.22,6194.36,organic,2017,Philadelphia
2/4/2017,7379.43,10469.59,organic,2017,Philadelphia
26/3/2017,3649.96,6356.03,organic,2017,Philadelphia
19/3/2017,7444.63,11899.72,organic,2017,Philadelphia
12/3/2017,2593.91,5686.31,organic,2017,Philadelphia
5/3/2017,6022.07,9870.34,organic,2017,Philadelphia
26/2/2017,4201.48,11005.43,organic,2017,Philadelphia
19/2/2017,16636.2,41845.91,organic,2017,Philadelphia
12/2/2017,1625.07,4126.39,organic,2017,Philadelphia
5/2/2017,1770.92,3440.94,organic,2017,Philadelphia
29/1/2017,1374.83,3255.7,organic,2017,Philadelphia
22/1/2017,1524.38,3321.89,organic,2017,Philadelphia
15/1/2017,1218.57,3918.11,organic,2017,Philadelphia
8/1/2017,1445.86,3282.72,organic,2017,Philadelphia
1/1/2017,1221.92,3644.99,organic,2017,Philadelphia
31/12/2017,3000.73,2311.39,organic,2017,PhoenixTucson
24/12/2017,5479.83,2129.93,organic,2017,PhoenixTucson
17/12/2017,7127.47,2595.38,organic,2017,PhoenixTucson
10/12/2017,1884.55,1989.33,organic,2017,PhoenixTucson
3/12/2017,1850.85,1949.93,organic,2017,PhoenixTucson
26/11/2017,2272.35,2038.36,organic,2017,PhoenixTucson
19/11/2017,2224.57,2164.09,organic,2017,PhoenixTucson
12/11/2017,2436.77,1918.4,organic,2017,PhoenixTucson
5/11/2017,2207.93,1811.7,organic,2017,PhoenixTucson
29/10/2017,2450.25,1503.06,organic,2017,PhoenixTucson
22/10/2017,2184.07,508.22,organic,2017,PhoenixTucson
15/10/2017,2370.22,101.99,organic,2017,PhoenixTucson
8/10/2017,2749.91,124.43,organic,2017,PhoenixTucson
1/10/2017,2624.47,142.4,organic,2017,PhoenixTucson
24/9/2017,3328.26,270.47,organic,2017,PhoenixTucson
17/9/2017,3712.48,307.14,organic,2017,PhoenixTucson
10/9/2017,3667.46,633.24,organic,2017,PhoenixTucson
3/9/2017,3334.5,787.62,organic,2017,PhoenixTucson
27/8/2017,5358.19,2591.23,organic,2017,PhoenixTucson
20/8/2017,2571.39,4024.95,organic,2017,PhoenixTucson
13/8/2017,1907.11,3464.06,organic,2017,PhoenixTucson
6/8/2017,2862.01,2743,organic,2017,PhoenixTucson
30/7/2017,2777.53,3021.23,organic,2017,PhoenixTucson
23/7/2017,2881.74,3345.03,organic,2017,PhoenixTucson
16/7/2017,1986.97,3845.18,organic,2017,PhoenixTucson
9/7/2017,2378.75,4376.29,organic,2017,PhoenixTucson
2/7/2017,3244.01,3587.62,organic,2017,PhoenixTucson
25/6/2017,3115.66,3197.41,organic,2017,PhoenixTucson
18/6/2017,3206.8,3475.47,organic,2017,PhoenixTucson
11/6/2017,3437.29,3283.35,organic,2017,PhoenixTucson
4/6/2017,3852.69,3456.64,organic,2017,PhoenixTucson
28/5/2017,3632.08,3316,organic,2017,PhoenixTucson
21/5/2017,4146.42,3679.99,organic,2017,PhoenixTucson
14/5/2017,4909.91,4204.5,organic,2017,PhoenixTucson
7/5/2017,4943.78,4878.07,organic,2017,PhoenixTucson
30/4/2017,2979.75,5256.95,organic,2017,PhoenixTucson
23/4/2017,3557.81,6186.19,organic,2017,PhoenixTucson
16/4/2017,3513.65,5291.51,organic,2017,PhoenixTucson
9/4/2017,3717.74,4797.4,organic,2017,PhoenixTucson
2/4/2017,3853.09,4420.79,organic,2017,PhoenixTucson
26/3/2017,4708.54,5221.26,organic,2017,PhoenixTucson
19/3/2017,5590.86,4605.78,organic,2017,PhoenixTucson
12/3/2017,4464.31,4728.74,organic,2017,PhoenixTucson
5/3/2017,3983.63,4431.24,organic,2017,PhoenixTucson
26/2/2017,5457.84,8709.92,organic,2017,PhoenixTucson
19/2/2017,4394,4602.73,organic,2017,PhoenixTucson
12/2/2017,4277.79,8117.59,organic,2017,PhoenixTucson
5/2/2017,5981.39,5129.05,organic,2017,PhoenixTucson
29/1/2017,4218.73,4389.86,organic,2017,PhoenixTucson
22/1/2017,2433.61,3905.32,organic,2017,PhoenixTucson
15/1/2017,3008.72,3123.32,organic,2017,PhoenixTucson
8/1/2017,3667.93,4389.06,organic,2017,PhoenixTucson
1/1/2017,2155.99,3030.64,organic,2017,PhoenixTucson
31/12/2017,941.87,13.2,organic,2017,Pittsburgh
24/12/2017,851.72,4.96,organic,2017,Pittsburgh
17/12/2017,935.25,5.12,organic,2017,Pittsburgh
10/12/2017,923.14,34.45,organic,2017,Pittsburgh
3/12/2017,1017.69,52.82,organic,2017,Pittsburgh
26/11/2017,965.14,10.53,organic,2017,Pittsburgh
19/11/2017,1176.5,31.85,organic,2017,Pittsburgh
12/11/2017,1130.66,17.72,organic,2017,Pittsburgh
5/11/2017,1191.23,12.41,organic,2017,Pittsburgh
29/10/2017,1095.47,26.46,organic,2017,Pittsburgh
22/10/2017,1240.6,10.63,organic,2017,Pittsburgh
15/10/2017,1168.25,81.55,organic,2017,Pittsburgh
8/10/2017,1108.27,24.83,organic,2017,Pittsburgh
1/10/2017,969.51,35.45,organic,2017,Pittsburgh
24/9/2017,1175.34,44.45,organic,2017,Pittsburgh
17/9/2017,1124.54,21.22,organic,2017,Pittsburgh
10/9/2017,1076.06,21.1,organic,2017,Pittsburgh
3/9/2017,1233.77,22.88,organic,2017,Pittsburgh
27/8/2017,1179.67,24.47,organic,2017,Pittsburgh
20/8/2017,990.99,14.06,organic,2017,Pittsburgh
